"","taxon","site","mk.tau","mk.Sen","mk.pval","mk.inter","trend","samples","sum.taxon"
"1","Hemerodromiinae","Bear Creek Subbasin",-0.166666666666667,-0.0513157894736842,0.291979651427568,109.298684210526,"none",21,115
"2","Hemerodromiinae","Black River Subbasin",0.128571428571429,0,0.422996413201331,3,"none",20,74
"3","Hemerodromiinae","Coal Creek (Cedar) Subbasin",0.0849673202614379,0,0.611983948018563,0.5,"none",9,11
"4","Hemerodromiinae","Coal Creek (Green) Subbasin",-0.0857142857142857,0,0.5773550854717,1,"none",12,16
"5","Hemerodromiinae","Covington Creek Subbasin",0.328571428571429,0.0690476190476191,0.0270717774424052,-137.992857142857,"positive",20,37
"6","Hemerodromiinae","Deep Creek Subbasin",-0.215789473684211,0,0.141355889056257,1,"none",18,25
"7","Hemerodromiinae","Duwamish River Subbasin",0.0818713450292398,0,0.622844871197147,1,"none",12,16
"8","Hemerodromiinae","E Lake Sammamish Subbasin",-0.147619047619048,0,0.330813872725653,3,"none",21,66
"9","Hemerodromiinae","E Lake Washington - Kenmore N Subbasin",0.0980392156862745,0,0.536499469319456,0.5,"none",9,9
"10","Hemerodromiinae","E Lake Washington - Kenmore S Subbasin",-0.0166666666666667,0,0.951650769902002,0,"none",4,4
"11","Hemerodromiinae","Evans Creek Subbasin",-0.0619047619047619,0,0.690187978353886,2,"none",21,45
"12","Hemerodromiinae","Forbes Creek Subbasin",-0.219047619047619,0,0.0631865750699563,0,"none",5,5
"13","Hemerodromiinae","Issaquah Creek Subbasin",0.257142857142857,0.105263157894737,0.0966886008367874,-206.894736842105,"none",21,111
"14","Hemerodromiinae","Jenkins Creek Subbasin",-0.0473684210526316,0,0.765118995527355,1,"none",15,18
"15","Hemerodromiinae","Kelsey Creek Subbasin",0.1,0,0.474956623045436,0,"none",8,9
"16","Hemerodromiinae","Little Bear Creek Subbasin",-0.414285714285714,-0.111111111111111,0.00667203234589177,227.666666666667,"negative",21,96
"17","Hemerodromiinae","Lower Cedar River Subbasin",-0.0476190476190476,0,0.774700749909802,2,"none",20,50
"18","Hemerodromiinae","Lower Green River - E Subbasin",-0.123809523809524,0,0.411500806439046,1,"none",16,22
"19","Hemerodromiinae","Lower Green River - W Subbasin",0.0380952380952381,0,0.859683795198666,1,"none",9,9
"20","Hemerodromiinae","Lyon Creek Subbasin",0.323529411764706,0,0.0149166812788719,0,"positive",4,4
"21","Hemerodromiinae","May Creek Subbasin",0.133333333333333,0,0.383193627670861,2,"none",21,44
"22","Hemerodromiinae","McAleer Creek Subbasin",-0.116959064327485,0,0.288175633383966,1,"none",16,16
"23","Hemerodromiinae","Middle Green River Subbasin",-0.0476190476190476,0,0.776957563716535,3,"none",21,63
"24","Hemerodromiinae","Mill Creek Subbasin",-0.019047619047619,0,0.917882407007214,1,"none",20,30
"25","Hemerodromiinae","Miller Creek Subbasin",0.115384615384615,0,0.592704736331612,2,"none",12,20
"26","Hemerodromiinae","Newaukum Creek Subbasin",-0.0904761904761905,0,0.557069803129721,3,"none",21,66
"27","Hemerodromiinae","North Creek Subbasin",-0.0368421052631579,0,0.821718883800873,2,"none",19,33
"28","Hemerodromiinae","S Fork Snoqualmie Subbasin",-0.244444444444444,0,0.326023046425851,1,"none",7,9
"29","Hemerodromiinae","Sammamish River Subbasin",0.233333333333333,0.0588235294117647,0.132284645410869,-116.411764705882,"none",19,40
"30","Hemerodromiinae","Soos Creek Subbasin",0.114285714285714,0,0.469972994865658,3,"none",21,66
"31","Hemerodromiinae","Swamp Creek Subbasin",0.238095238095238,0,0.0564788495475346,2,"none",21,36
"32","Hemerodromiinae","Thornton Creek Subbasin",-0.1,0,0.340761847714093,0,"none",3,3
"33","Hemerodromiinae","Tibbetts Creek Subbasin",-0.205263157894737,0,0.141788073848303,1,"none",17,21
"34","Hemerodromiinae","Upper Cedar River Subbasin",0.0915032679738562,0,0.490010252534662,0,"none",4,4
"35","Hemerodromiinae","Vashon-Maury Island Subbasin",0.264705882352941,0,0.105689415629003,2,"none",17,38
"36","Hemerodromiinae","W Lake Sammamish Subbasin",-0.192982456140351,0,0.202937336994856,1,"none",14,17
"37","Hemerodromiinae","W Lake Washington - Seattle N Subbasin",0.0980392156862745,0,0.406941216918031,0,"none",3,3
"38","Hemerodromiinae","W Lake Washington - Seattle S Subbasin",0,0,1,1,"none",17,26
"39","Kogotus.Rickera.Cultus","Bear Creek Subbasin",0.323809523809524,0.105555555555556,0.0358577099449085,-209.483333333333,"positive",20,67
"40","Kogotus.Rickera.Cultus","Black River Subbasin",-0.10952380952381,0,0.485961145491131,2,"none",20,53
"41","Kogotus.Rickera.Cultus","Coal Creek (Cedar) Subbasin",0.477124183006536,0.0909090909090909,0.00349149179732831,-182.136363636364,"positive",11,16
"42","Kogotus.Rickera.Cultus","Coal Creek (Green) Subbasin",0.119047619047619,0,0.426014742594248,1,"none",12,15
"43","Kogotus.Rickera.Cultus","Covington Creek Subbasin",0.10952380952381,0,0.490848877519657,1,"none",15,29
"44","Kogotus.Rickera.Cultus","Deep Creek Subbasin",-0.0157894736842105,0,0.937616424346327,0,"none",7,8
"45","Kogotus.Rickera.Cultus","Duwamish River Subbasin",-0.0350877192982456,0,0.648076868139146,0,"none",1,1
"46","Kogotus.Rickera.Cultus","E Lake Sammamish Subbasin",0.0571428571428571,0,0.708449567947197,0,"none",10,12
"47","Kogotus.Rickera.Cultus","E Lake Washington - Kenmore N Subbasin",-0.0457516339869281,0,0.563099862448737,0,"none",1,1
"48","Kogotus.Rickera.Cultus","E Lake Washington - Kenmore S Subbasin",0.275,0,0.0903375917396537,1,"none",9,9
"49","Kogotus.Rickera.Cultus","Evans Creek Subbasin",-0.00476190476190476,0,1,1,"none",17,24
"50","Kogotus.Rickera.Cultus","Forbes Creek Subbasin",0,0,NA,0,"none",0,0
"51","Kogotus.Rickera.Cultus","Issaquah Creek Subbasin",0.0523809523809524,0,0.752586186634412,3,"none",18,48
"52","Kogotus.Rickera.Cultus","Jenkins Creek Subbasin",0.3,0,0.0461900117112501,1,"positive",11,14
"53","Kogotus.Rickera.Cultus","Kelsey Creek Subbasin",0.314285714285714,0,0.00728343688967148,0,"positive",5,5
"54","Kogotus.Rickera.Cultus","Little Bear Creek Subbasin",0.266666666666667,0.0976190476190476,0.089632994267889,-193.507142857143,"none",20,60
"55","Kogotus.Rickera.Cultus","Lower Cedar River Subbasin",0.3,0.0606617647058824,0.0492765588501585,-120.112132352941,"positive",21,53
"56","Kogotus.Rickera.Cultus","Lower Green River - E Subbasin",0.114285714285714,0,0.370640749888919,0,"none",6,6
"57","Kogotus.Rickera.Cultus","Lower Green River - W Subbasin",0,0,NA,0,"none",0,0
"58","Kogotus.Rickera.Cultus","Lyon Creek Subbasin",0.397058823529412,0,0.00773668480919053,1,"positive",11,11
"59","Kogotus.Rickera.Cultus","May Creek Subbasin",0.323809523809524,0,0.0259643000199738,1,"positive",13,17
"60","Kogotus.Rickera.Cultus","McAleer Creek Subbasin",-0.0233918128654971,0,0.89533335184206,1,"none",13,13
"61","Kogotus.Rickera.Cultus","Middle Green River Subbasin",0.571428571428571,0.166666666666667,0.000204075496935762,-333.5,"positive",18,40
"62","Kogotus.Rickera.Cultus","Mill Creek Subbasin",0.180952380952381,0,0.211952067884754,1,"none",19,28
"63","Kogotus.Rickera.Cultus","Miller Creek Subbasin",0.5,0.111111111111111,0.00989124991525775,-222.111111111111,"positive",13,26
"64","Kogotus.Rickera.Cultus","Newaukum Creek Subbasin",0.319047619047619,0.0954545454545455,0.0397679385397332,-190.15,"positive",19,45
"65","Kogotus.Rickera.Cultus","North Creek Subbasin",0.0473684210526316,0,0.78248584807497,1,"none",12,19
"66","Kogotus.Rickera.Cultus","S Fork Snoqualmie Subbasin",-0.155555555555556,0,0.555664374922883,0.5,"none",5,7
"67","Kogotus.Rickera.Cultus","Sammamish River Subbasin",0.5,0.125,0.0010439603648958,-250.625,"positive",16,30
"68","Kogotus.Rickera.Cultus","Soos Creek Subbasin",0.414285714285714,0.166666666666667,0.00784512072094444,-333.5,"positive",18,53
"69","Kogotus.Rickera.Cultus","Swamp Creek Subbasin",0.0857142857142857,0,0.5773550854717,1,"none",12,16
"70","Kogotus.Rickera.Cultus","Thornton Creek Subbasin",0,0,NA,0,"none",0,0
"71","Kogotus.Rickera.Cultus","Tibbetts Creek Subbasin",0.210526315789474,0,0.0653908229467622,0,"none",4,4
"72","Kogotus.Rickera.Cultus","Upper Cedar River Subbasin",0.111111111111111,0,0.430356066575846,0,"none",5,5
"73","Kogotus.Rickera.Cultus","Vashon-Maury Island Subbasin",0.294117647058824,0,0.0795144789357645,2,"none",16,36
"74","Kogotus.Rickera.Cultus","W Lake Sammamish Subbasin",-0.0116959064327485,0,0.947042558855612,0,"none",2,2
"75","Kogotus.Rickera.Cultus","W Lake Washington - Seattle N Subbasin",0.169934640522876,0,0.0790716088507565,0,"none",2,2
"76","Kogotus.Rickera.Cultus","W Lake Washington - Seattle S Subbasin",0,0,NA,0,"none",0,0
"77","Zapada.Oregonensis.Group","Bear Creek Subbasin",-0.204761904761905,0,0.177559635888509,2,"none",21,46
"78","Zapada.Oregonensis.Group","Black River Subbasin",-0.0285714285714286,0,0.85898429600896,1,"none",12,12
"79","Zapada.Oregonensis.Group","Coal Creek (Cedar) Subbasin",0,0,NA,0,"none",0,0
"80","Zapada.Oregonensis.Group","Coal Creek (Green) Subbasin",-0.0761904761904762,0,0.612833202204488,1,"none",12,14
"81","Zapada.Oregonensis.Group","Covington Creek Subbasin",0.152380952380952,0,0.328542104472965,1,"none",15,27
"82","Zapada.Oregonensis.Group","Deep Creek Subbasin",-0.3,0,0.0412753398467111,0,"negative",9,12
"83","Zapada.Oregonensis.Group","Duwamish River Subbasin",0.0818713450292398,0,0.5914611525216,1,"none",11,11
"84","Zapada.Oregonensis.Group","E Lake Sammamish Subbasin",0.171428571428571,0,0.266138720694027,1,"none",17,29
"85","Zapada.Oregonensis.Group","E Lake Washington - Kenmore N Subbasin",0,0,NA,0,"none",0,0
"86","Zapada.Oregonensis.Group","E Lake Washington - Kenmore S Subbasin",0.216666666666667,0,0.175157922472651,1,"none",10,10
"87","Zapada.Oregonensis.Group","Evans Creek Subbasin",0.2,0,0.197754398492061,2,"none",19,40
"88","Zapada.Oregonensis.Group","Forbes Creek Subbasin",-0.0285714285714286,0,0.679708154348493,0,"none",1,1
"89","Zapada.Oregonensis.Group","Issaquah Creek Subbasin",-0.171428571428571,0,0.272026332126513,2,"none",20,53
"90","Zapada.Oregonensis.Group","Jenkins Creek Subbasin",0.0631578947368421,0,0.671322091715324,1,"none",12,12
"91","Zapada.Oregonensis.Group","Kelsey Creek Subbasin",0,0,NA,0,"none",0,0
"92","Zapada.Oregonensis.Group","Little Bear Creek Subbasin",0.0904761904761905,0,0.560935553726102,1,"none",19,37
"93","Zapada.Oregonensis.Group","Lower Cedar River Subbasin",0.20952380952381,0,0.165045357588036,2,"none",20,57
"94","Zapada.Oregonensis.Group","Lower Green River - E Subbasin",0.304761904761905,0.0238095238095238,0.0418780725710718,-46.9285714285714,"positive",15,23
"95","Zapada.Oregonensis.Group","Lower Green River - W Subbasin",0,0,NA,0,"none",0,0
"96","Zapada.Oregonensis.Group","Lyon Creek Subbasin",0,0,NA,0,"none",0,0
"97","Zapada.Oregonensis.Group","May Creek Subbasin",0.133333333333333,0,0.319184114037598,0,"none",7,8
"98","Zapada.Oregonensis.Group","McAleer Creek Subbasin",-0.0818713450292398,0,0.547318549404754,0,"none",5,5
"99","Zapada.Oregonensis.Group","Middle Green River Subbasin",0.161904761904762,0.0263157894736842,0.306637018008478,-48.9736842105263,"none",21,74
"100","Zapada.Oregonensis.Group","Mill Creek Subbasin",0.123809523809524,0,0.40325983195744,2,"none",17,28
"101","Zapada.Oregonensis.Group","Miller Creek Subbasin",0,0,NA,0,"none",0,0
"102","Zapada.Oregonensis.Group","Newaukum Creek Subbasin",-0.0142857142857143,0,0.949862206018682,1,"none",15,28
"103","Zapada.Oregonensis.Group","North Creek Subbasin",0.0842105263157895,0,0.536186771900174,0,"none",6,6
"104","Zapada.Oregonensis.Group","S Fork Snoqualmie Subbasin",0,0,NA,0,"none",0,0
"105","Zapada.Oregonensis.Group","Sammamish River Subbasin",0.314285714285714,0.0801282051282051,0.0420956086956299,-159.298076923077,"positive",21,51
"106","Zapada.Oregonensis.Group","Soos Creek Subbasin",0.00952380952380952,0,0.973699289736846,1,"none",19,35
"107","Zapada.Oregonensis.Group","Swamp Creek Subbasin",-0.019047619047619,0,0.804353495923134,0,"none",1,1
"108","Zapada.Oregonensis.Group","Thornton Creek Subbasin",-0.1,0,0.118571432444394,0,"none",1,1
"109","Zapada.Oregonensis.Group","Tibbetts Creek Subbasin",-0.0263157894736842,0,0.728708528555832,0,"none",1,1
"110","Zapada.Oregonensis.Group","Upper Cedar River Subbasin",0.0980392156862745,0,0.536499469319456,0.5,"none",9,9
"111","Zapada.Oregonensis.Group","Vashon-Maury Island Subbasin",-0.0220588235294118,0,0.927239275121573,1,"none",15,22
"112","Zapada.Oregonensis.Group","W Lake Sammamish Subbasin",0,0,NA,0,"none",0,0
"113","Zapada.Oregonensis.Group","W Lake Washington - Seattle N Subbasin",0.0522875816993464,0,0.622926099384223,0,"none",2,2
"114","Zapada.Oregonensis.Group","W Lake Washington - Seattle S Subbasin",-0.019047619047619,0,0.804353495923134,0,"none",1,1
"115","Zapada.frigida","Bear Creek Subbasin",-0.0476190476190476,0,0.457390543168855,0,"none",1,1
"116","Zapada.frigida","Black River Subbasin",0,0,NA,0,"none",0,0
"117","Zapada.frigida","Coal Creek (Cedar) Subbasin",0,0,NA,0,"none",0,0
"118","Zapada.frigida","Coal Creek (Green) Subbasin",0.171428571428571,0,0.117035529062511,0,"none",4,4
"119","Zapada.frigida","Covington Creek Subbasin",-0.0476190476190476,0,0.457390543168855,0,"none",1,1
"120","Zapada.frigida","Deep Creek Subbasin",0,0,NA,0,"none",0,0
"121","Zapada.frigida","Duwamish River Subbasin",0,0,NA,0,"none",0,0
"122","Zapada.frigida","E Lake Sammamish Subbasin",0,0,NA,0,"none",0,0
"123","Zapada.frigida","E Lake Washington - Kenmore N Subbasin",0,0,NA,0,"none",0,0
"124","Zapada.frigida","E Lake Washington - Kenmore S Subbasin",0,0,NA,0,"none",0,0
"125","Zapada.frigida","Evans Creek Subbasin",0,0,NA,0,"none",0,0
"126","Zapada.frigida","Forbes Creek Subbasin",0,0,NA,0,"none",0,0
"127","Zapada.frigida","Issaquah Creek Subbasin",-0.0142857142857143,0,0.943988007025537,0,"none",8,12
"128","Zapada.frigida","Jenkins Creek Subbasin",0,0,NA,0,"none",0,0
"129","Zapada.frigida","Kelsey Creek Subbasin",0,0,NA,0,"none",0,0
"130","Zapada.frigida","Little Bear Creek Subbasin",-0.00952380952380952,0,0.934191641443611,0,"none",1,1
"131","Zapada.frigida","Lower Cedar River Subbasin",0.0380952380952381,0,0.725015832485874,0,"none",3,3
"132","Zapada.frigida","Lower Green River - E Subbasin",0,0,NA,0,"none",0,0
"133","Zapada.frigida","Lower Green River - W Subbasin",0,0,NA,0,"none",0,0
"134","Zapada.frigida","Lyon Creek Subbasin",0,0,NA,0,"none",0,0
"135","Zapada.frigida","May Creek Subbasin",0,0,NA,0,"none",0,0
"136","Zapada.frigida","McAleer Creek Subbasin",0,0,NA,0,"none",0,0
"137","Zapada.frigida","Middle Green River Subbasin",0.0476190476190476,0,0.589791589993485,0,"none",2,2
"138","Zapada.frigida","Mill Creek Subbasin",0,0,NA,0,"none",0,0
"139","Zapada.frigida","Miller Creek Subbasin",0,0,NA,0,"none",0,0
"140","Zapada.frigida","Newaukum Creek Subbasin",-0.00952380952380952,0,0.952231911064188,0,"none",2,2
"141","Zapada.frigida","North Creek Subbasin",0,0,NA,0,"none",0,0
"142","Zapada.frigida","S Fork Snoqualmie Subbasin",0,0,NA,0,"none",0,0
"143","Zapada.frigida","Sammamish River Subbasin",0,0,NA,0,"none",0,0
"144","Zapada.frigida","Soos Creek Subbasin",0,0,NA,0,"none",0,0
"145","Zapada.frigida","Swamp Creek Subbasin",0,0,NA,0,"none",0,0
"146","Zapada.frigida","Thornton Creek Subbasin",0,0,NA,0,"none",0,0
"147","Zapada.frigida","Tibbetts Creek Subbasin",0,0,NA,0,"none",0,0
"148","Zapada.frigida","Upper Cedar River Subbasin",0.0718954248366013,0,0.622108644681873,0,"none",5,5
"149","Zapada.frigida","Vashon-Maury Island Subbasin",0,0,NA,0,"none",0,0
"150","Zapada.frigida","W Lake Sammamish Subbasin",0,0,NA,0,"none",0,0
"151","Zapada.frigida","W Lake Washington - Seattle N Subbasin",0,0,NA,0,"none",0,0
"152","Zapada.frigida","W Lake Washington - Seattle S Subbasin",0,0,NA,0,"none",0,0
"153","Zapada.columbiana","Bear Creek Subbasin",-0.104761904761905,0,0.291292847617813,0,"none",3,3
"154","Zapada.columbiana","Black River Subbasin",0,0,NA,0,"none",0,0
"155","Zapada.columbiana","Coal Creek (Cedar) Subbasin",0.0457516339869281,0,0.563099862448737,0,"none",1,1
"156","Zapada.columbiana","Coal Creek (Green) Subbasin",0,0,NA,0,"none",0,0
"157","Zapada.columbiana","Covington Creek Subbasin",-0.0380952380952381,0,0.563260084128636,0,"none",1,1
"158","Zapada.columbiana","Deep Creek Subbasin",0,0,NA,0,"none",0,0
"159","Zapada.columbiana","Duwamish River Subbasin",0,0,NA,0,"none",0,0
"160","Zapada.columbiana","E Lake Sammamish Subbasin",0.0476190476190476,0,0.651076634077834,0,"none",3,3
"161","Zapada.columbiana","E Lake Washington - Kenmore N Subbasin",0,0,NA,0,"none",0,0
"162","Zapada.columbiana","E Lake Washington - Kenmore S Subbasin",0,0,NA,0,"none",0,0
"163","Zapada.columbiana","Evans Creek Subbasin",0.0285714285714286,0,0.801613520941505,0,"none",3,3
"164","Zapada.columbiana","Forbes Creek Subbasin",0,0,NA,0,"none",0,0
"165","Zapada.columbiana","Issaquah Creek Subbasin",-0.142857142857143,0,0.145032253578682,0,"none",3,3
"166","Zapada.columbiana","Jenkins Creek Subbasin",0,0,NA,0,"none",0,0
"167","Zapada.columbiana","Kelsey Creek Subbasin",0,0,NA,0,"none",0,0
"168","Zapada.columbiana","Little Bear Creek Subbasin",-0.0380952380952381,0,0.674975260586474,0,"none",2,2
"169","Zapada.columbiana","Lower Cedar River Subbasin",0.0571428571428571,0,0.363722327380711,0,"none",1,1
"170","Zapada.columbiana","Lower Green River - E Subbasin",0.0571428571428571,0,0.363722327380711,0,"none",1,1
"171","Zapada.columbiana","Lower Green River - W Subbasin",0,0,NA,0,"none",0,0
"172","Zapada.columbiana","Lyon Creek Subbasin",0,0,NA,0,"none",0,0
"173","Zapada.columbiana","May Creek Subbasin",-0.0476190476190476,0,0.457390543168855,0,"none",1,1
"174","Zapada.columbiana","McAleer Creek Subbasin",0,0,NA,0,"none",0,0
"175","Zapada.columbiana","Middle Green River Subbasin",-0.161904761904762,0,0.198958931092402,0,"none",6,6
"176","Zapada.columbiana","Mill Creek Subbasin",-0.00952380952380952,0,0.952231911064188,0,"none",2,2
"177","Zapada.columbiana","Miller Creek Subbasin",0,0,NA,0,"none",0,0
"178","Zapada.columbiana","Newaukum Creek Subbasin",0,0,NA,0,"none",0,0
"179","Zapada.columbiana","North Creek Subbasin",0.0894736842105263,0,0.165327154231323,0,"none",1,1
"180","Zapada.columbiana","S Fork Snoqualmie Subbasin",0,0,NA,0,"none",0,0
"181","Zapada.columbiana","Sammamish River Subbasin",0.0571428571428571,0,0.363722327380711,0,"none",1,1
"182","Zapada.columbiana","Soos Creek Subbasin",0.019047619047619,0,0.804353495923134,0,"none",1,1
"183","Zapada.columbiana","Swamp Creek Subbasin",0,0,NA,0,"none",0,0
"184","Zapada.columbiana","Thornton Creek Subbasin",0,0,NA,0,"none",0,0
"185","Zapada.columbiana","Tibbetts Creek Subbasin",0,0,NA,0,"none",0,0
"186","Zapada.columbiana","Upper Cedar River Subbasin",0,0,NA,0,"none",0,0
"187","Zapada.columbiana","Vashon-Maury Island Subbasin",0,0,NA,0,"none",0,0
"188","Zapada.columbiana","W Lake Sammamish Subbasin",0,0,NA,0,"none",0,0
"189","Zapada.columbiana","W Lake Washington - Seattle N Subbasin",0,0,NA,0,"none",0,0
"190","Zapada.columbiana","W Lake Washington - Seattle S Subbasin",0,0,NA,0,"none",0,0
"191","Zapada.cinctipes","Bear Creek Subbasin",-0.171428571428571,0,0.264848673013742,7,"none",21,140
"192","Zapada.cinctipes","Black River Subbasin",0.228571428571429,0.0909090909090909,0.146932657512859,-179,"none",21,89
"193","Zapada.cinctipes","Coal Creek (Cedar) Subbasin",0.26797385620915,0,0.0700892196098206,2,"none",18,29
"194","Zapada.cinctipes","Coal Creek (Green) Subbasin",0.176190476190476,0,0.164810034654007,2,"none",20,35
"195","Zapada.cinctipes","Covington Creek Subbasin",0.00952380952380952,0,0.974217034472263,4,"none",21,86
"196","Zapada.cinctipes","Deep Creek Subbasin",-0.0368421052631579,0,0.819707537829788,2,"none",20,31
"197","Zapada.cinctipes","Duwamish River Subbasin",0.0584795321637427,0,0.737081122297987,2,"none",17,31
"198","Zapada.cinctipes","E Lake Sammamish Subbasin",-0.00952380952380952,0,0.970780842879181,4,"none",21,75
"199","Zapada.cinctipes","E Lake Washington - Kenmore N Subbasin",-0.0326797385620915,0,0.699870310412416,1,"none",17,17
"200","Zapada.cinctipes","E Lake Washington - Kenmore S Subbasin",0,0,NA,1,"none",16,16
"201","Zapada.cinctipes","Evans Creek Subbasin",-0.0142857142857143,0,0.949829177199763,3,"none",21,57
"202","Zapada.cinctipes","Forbes Creek Subbasin",-0.180952380952381,0,0.0975394963363072,0,"none",4,4
"203","Zapada.cinctipes","Issaquah Creek Subbasin",-0.161904761904762,-0.0857142857142857,0.306017301758257,180.542857142857,"none",21,154
"204","Zapada.cinctipes","Jenkins Creek Subbasin",0.0894736842105263,0,0.484991319467168,2,"none",20,35
"205","Zapada.cinctipes","Kelsey Creek Subbasin",0.333333333333333,0,0.0199251888729387,1,"positive",12,14
"206","Zapada.cinctipes","Little Bear Creek Subbasin",-0.147619047619048,0,0.312878975821938,7,"none",21,131
"207","Zapada.cinctipes","Lower Cedar River Subbasin",0.185714285714286,0.0571895424836601,0.238288574504623,-111.122549019608,"none",21,91
"208","Zapada.cinctipes","Lower Green River - E Subbasin",0,0,1,2,"none",21,37
"209","Zapada.cinctipes","Lower Green River - W Subbasin",-0.152380952380952,0,0.376759117811582,0,"none",6,6
"210","Zapada.cinctipes","Lyon Creek Subbasin",0,0,NA,1,"none",17,17
"211","Zapada.cinctipes","May Creek Subbasin",0.376190476190476,0,0.00605853182805267,3,"positive",21,52
"212","Zapada.cinctipes","McAleer Creek Subbasin",0,0,NA,1,"none",19,19
"213","Zapada.cinctipes","Middle Green River Subbasin",0.314285714285714,0.0666666666666667,0.0389097184103268,-129.2,"positive",21,97
"214","Zapada.cinctipes","Mill Creek Subbasin",0.0333333333333333,0,0.78919995012379,2,"none",20,37
"215","Zapada.cinctipes","Miller Creek Subbasin",0.282051282051282,0,0.149221730156483,2,"none",13,31
"216","Zapada.cinctipes","Newaukum Creek Subbasin",-0.347619047619048,-0.0625,0.0214285755609956,129.8125,"negative",21,83
"217","Zapada.cinctipes","North Creek Subbasin",0.0368421052631579,0,0.80644323430407,2,"none",20,44
"218","Zapada.cinctipes","S Fork Snoqualmie Subbasin",0.533333333333333,0.125,0.0142140388690821,-250.3125,"positive",10,16
"219","Zapada.cinctipes","Sammamish River Subbasin",0.285714285714286,0.1,0.0630356213630705,-197.3,"none",21,85
"220","Zapada.cinctipes","Soos Creek Subbasin",0.328571428571429,0.0238095238095238,0.0252576373064291,-42.9285714285714,"positive",21,107
"221","Zapada.cinctipes","Swamp Creek Subbasin",0.19047619047619,0,0.080730497212879,2,"none",21,38
"222","Zapada.cinctipes","Thornton Creek Subbasin",0.0578947368421053,0,0.662520583540057,0,"none",5,5
"223","Zapada.cinctipes","Tibbetts Creek Subbasin",-0.00526315789473684,0,1,1,"none",19,22
"224","Zapada.cinctipes","Upper Cedar River Subbasin",-0.0718954248366013,0,0.335176871755022,1,"none",17,17
"225","Zapada.cinctipes","Vashon-Maury Island Subbasin",0.463235294117647,0.0909090909090909,0.00541783701575641,-181.181818181818,"positive",17,38
"226","Zapada.cinctipes","W Lake Sammamish Subbasin",-0.169590643274854,0,0.164125021155492,1,"none",18,21
"227","Zapada.cinctipes","W Lake Washington - Seattle N Subbasin",0,0,NA,1,"none",18,18
"228","Zapada.cinctipes","W Lake Washington - Seattle S Subbasin",-0.166666666666667,0,0.272407221416966,2,"none",21,43
"229","Zapada","Bear Creek Subbasin",0.0476190476190476,0,0.651076634077834,0,"none",3,3
"230","Zapada","Black River Subbasin",0,0,NA,0,"none",0,0
"231","Zapada","Coal Creek (Cedar) Subbasin",0,0,NA,0,"none",0,0
"232","Zapada","Coal Creek (Green) Subbasin",0.0285714285714286,0,0.679708154348493,0,"none",1,1
"233","Zapada","Covington Creek Subbasin",0,0,NA,0,"none",0,0
"234","Zapada","Deep Creek Subbasin",0,0,NA,0,"none",0,0
"235","Zapada","Duwamish River Subbasin",0,0,NA,0,"none",0,0
"236","Zapada","E Lake Sammamish Subbasin",0,0,NA,0,"none",0,0
"237","Zapada","E Lake Washington - Kenmore N Subbasin",0,0,NA,0,"none",0,0
"238","Zapada","E Lake Washington - Kenmore S Subbasin",0,0,NA,0,"none",0,0
"239","Zapada","Evans Creek Subbasin",0,0,NA,0,"none",0,0
"240","Zapada","Forbes Creek Subbasin",0,0,NA,0,"none",0,0
"241","Zapada","Issaquah Creek Subbasin",0,0,1,0,"none",1,1
"242","Zapada","Jenkins Creek Subbasin",0,0,NA,0,"none",0,0
"243","Zapada","Kelsey Creek Subbasin",0,0,NA,0,"none",0,0
"244","Zapada","Little Bear Creek Subbasin",0,0,1,0,"none",1,1
"245","Zapada","Lower Cedar River Subbasin",0.00952380952380952,0,0.952231911064188,0,"none",2,2
"246","Zapada","Lower Green River - E Subbasin",0,0,NA,0,"none",0,0
"247","Zapada","Lower Green River - W Subbasin",0,0,NA,0,"none",0,0
"248","Zapada","Lyon Creek Subbasin",0,0,NA,0,"none",0,0
"249","Zapada","May Creek Subbasin",0,0,NA,0,"none",0,0
"250","Zapada","McAleer Creek Subbasin",0,0,NA,0,"none",0,0
"251","Zapada","Middle Green River Subbasin",0,0,NA,0,"none",0,0
"252","Zapada","Mill Creek Subbasin",0.0666666666666667,0,0.283073893152809,0,"none",1,1
"253","Zapada","Miller Creek Subbasin",0,0,NA,0,"none",0,0
"254","Zapada","Newaukum Creek Subbasin",0,0,1,0,"none",1,1
"255","Zapada","North Creek Subbasin",0,0,NA,0,"none",0,0
"256","Zapada","S Fork Snoqualmie Subbasin",0,0,NA,0,"none",0,0
"257","Zapada","Sammamish River Subbasin",0,0,NA,0,"none",0,0
"258","Zapada","Soos Creek Subbasin",0.0476190476190476,0,0.457390543168855,0,"none",1,1
"259","Zapada","Swamp Creek Subbasin",0,0,NA,0,"none",0,0
"260","Zapada","Thornton Creek Subbasin",0,0,NA,0,"none",0,0
"261","Zapada","Tibbetts Creek Subbasin",0,0,NA,0,"none",0,0
"262","Zapada","Upper Cedar River Subbasin",0,0,NA,0,"none",0,0
"263","Zapada","Vashon-Maury Island Subbasin",0,0,NA,0,"none",0,0
"264","Zapada","W Lake Sammamish Subbasin",0,0,NA,0,"none",0,0
"265","Zapada","W Lake Washington - Seattle N Subbasin",0,0,NA,0,"none",0,0
"266","Zapada","W Lake Washington - Seattle S Subbasin",0,0,NA,0,"none",0,0
"267","Zaitzevia","Bear Creek Subbasin",0.352380952380952,0.11437908496732,0.0235519956408885,-226.245098039216,"positive",21,80
